

"項目","現金預金","収入","支出",
"繰越金","217500","-","-",
"売上高","-","92500","-",
"材料調達費","-","-","120000",
"製品製造費","-","-","15000",
"一般管理費","-","-","20000",
"支払利息","-","-","0",
"借入金","-","0","-",
"現金収支","-62500","-","-",
"次期繰越金","155000","-","-",


"売上高","92500",
"売上原価","50000",
"売上総利益","42500",
"一般管理費","20000",
"営業利益","22500",
"支払利息","0",
"経常利益","22500",


"現金貯金","155000",
"棚卸資産","135000",
"固定資産","250000",
"資産合計","540000",


"流動負債","0",
"資本金","500000",
"剰余金","40000",
"負債純資産合計","540000",


