

"項目","現金預金","収入","支出",
"繰越金","200000","-","-",
"売上高","-","87500","-",
"材料調達費","-","-","40000",
"製品製造費","-","-","10000",
"一般管理費","-","-","20000",
"支払利息","-","-","0",
"借入金","-","0","-",
"現金収支","17500","-","-",
"次期繰越金","217500","-","-",


"売上高","87500",
"売上原価","50000",
"売上総利益","37500",
"一般管理費","20000",
"営業利益","17500",
"支払利息","0",
"経常利益","17500",


"現金貯金","217500",
"棚卸資産","50000",
"固定資産","250000",
"資産合計","517500",


"流動負債","0",
"資本金","500000",
"剰余金","17500",
"負債純資産合計","517500",


