

"項目","現金預金","収入","支出",
"繰越金","122090","-","-",
"売上高","-","108330","-",
"材料調達費","-","-","60000",
"製品製造費","-","-","11000",
"一般管理費","-","-","20000",
"支払利息","-","-","0",
"借入金","-","0","-",
"現金収支","17330","-","-",
"次期繰越金","139420","-","-",


"売上高","108330",
"売上原価","75000",
"売上総利益","33330",
"一般管理費","20000",
"営業利益","13330",
"支払利息","0",
"経常利益","13330",


"現金貯金","139420",
"棚卸資産","171000",
"固定資産","250000",
"資産合計","560420",


"流動負債","0",
"資本金","500000",
"剰余金","60420",
"負債純資産合計","560420",


