

"項目","現金預金","収入","支出",
"繰越金","155000","-","-",
"売上高","-","102090","-",
"材料調達費","-","-","100000",
"製品製造費","-","-","15000",
"一般管理費","-","-","20000",
"支払利息","-","-","0",
"借入金","-","0","-",
"現金収支","-32910","-","-",
"次期繰越金","122090","-","-",


"売上高","102090",
"売上原価","75000",
"売上総利益","27090",
"一般管理費","20000",
"営業利益","7090",
"支払利息","0",
"経常利益","7090",


"現金貯金","122090",
"棚卸資産","175000",
"固定資産","250000",
"資産合計","547090",


"流動負債","0",
"資本金","500000",
"剰余金","47090",
"負債純資産合計","547090",


