

"項目","現金預金","収入","支出",
"繰越金","139420","-","-",
"売上高","-","93500","-",
"材料調達費","-","-","0",
"製品製造費","-","-","10000",
"一般管理費","-","-","20000",
"支払利息","-","-","0",
"借入金","-","0","-",
"現金収支","63500","-","-",
"次期繰越金","202920","-","-",


"売上高","93500",
"売上原価","55000",
"売上総利益","38500",
"一般管理費","20000",
"営業利益","18500",
"支払利息","0",
"経常利益","18500",


"現金貯金","202920",
"棚卸資産","126000",
"固定資産","250000",
"資産合計","578920",


"流動負債","0",
"資本金","500000",
"剰余金","78920",
"負債純資産合計","578920",


